case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n042_seed32645517_v200_coupled_subgrade_sleeper_void_overlap,32645517,200,train,coupled_subgrade_sleeper_void_overlap,v2_seed32645517,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 235.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1889, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 235.2, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.681}]"
v2n042_seed32645517_v250_baseline,32645517,250,train,baseline,v2_seed32645517,[]
v2n042_seed32645517_v250_sleeper_void,32645517,250,train,sleeper_void,v2_seed32645517,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 242.4, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.05}]"
v2n042_seed32645517_v250_coupled_ballast_subgrade_separate,32645517,250,train,coupled_ballast_subgrade_separate,v2_seed32645517,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 185.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8072, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 245.4, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1486, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v215_baseline,28150903,215,train,baseline,v2_seed28150903,[]
v2n043_seed28150903_v215_fastener,28150903,215,train,fastener,v2_seed28150903,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 248.4, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v215_sleeper_void,28150903,215,train,sleeper_void,v2_seed28150903,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 267.0, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.269}]"
v2n043_seed28150903_v215_ballast,28150903,215,train,ballast,v2_seed28150903,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 178.2, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7579, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v215_subgrade,28150903,215,train,subgrade,v2_seed28150903,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 293.4, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0725, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v215_coupled_fastener_ballast_overlap,28150903,215,train,coupled_fastener_ballast_overlap,v2_seed28150903,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 220.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3288, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v215_coupled_fastener_sleeper_void_partial_overlap,28150903,215,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed28150903,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 189.6, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 190.2, ""count"": 2, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.745}]"
v2n043_seed28150903_v250_baseline,28150903,250,train,baseline,v2_seed28150903,[]
v2n043_seed28150903_v250_ballast,28150903,250,train,ballast,v2_seed28150903,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 178.2, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7579, ""damping_factor_eta_c"": 1.0}]"
v2n043_seed28150903_v250_coupled_fastener_ballast_overlap,28150903,250,train,coupled_fastener_ballast_overlap,v2_seed28150903,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 220.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3288, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v250_baseline,62797921,250,train,baseline,v2_seed62797921,[]
v2n044_seed62797921_v250_fastener,62797921,250,train,fastener,v2_seed62797921,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 287.4, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v250_sleeper_void,62797921,250,train,sleeper_void,v2_seed62797921,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 270.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.104}]"
v2n044_seed62797921_v250_ballast,62797921,250,train,ballast,v2_seed62797921,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 180.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1295, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v250_subgrade,62797921,250,train,subgrade,v2_seed62797921,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 254.4, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.0192, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v250_coupled_fastener_subgrade_partial_overlap,62797921,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed62797921,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.6, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 226.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9382, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v250_coupled_ballast_sleeper_void_separate,62797921,250,train,coupled_ballast_sleeper_void_separate,v2_seed62797921,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 206.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.3801, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 242.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.712}]"
v2n044_seed62797921_v200_baseline,62797921,200,train,baseline,v2_seed62797921,[]
v2n044_seed62797921_v200_subgrade,62797921,200,train,subgrade,v2_seed62797921,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 254.4, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.0192, ""damping_factor_eta_c"": 1.0}]"
v2n044_seed62797921_v200_coupled_fastener_subgrade_partial_overlap,62797921,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed62797921,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.6, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 226.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9382, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v160_baseline,17596868,160,train,baseline,v2_seed17596868,[]
v2n045_seed17596868_v160_fastener,17596868,160,train,fastener,v2_seed17596868,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 292.2, ""count"": 3, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v160_sleeper_void,17596868,160,train,sleeper_void,v2_seed17596868,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 197.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.823}]"
v2n045_seed17596868_v160_ballast,17596868,160,train,ballast,v2_seed17596868,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 183.0, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.4332, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v160_subgrade,17596868,160,train,subgrade,v2_seed17596868,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 179.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.4638, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v160_coupled_ballast_subgrade_separate,17596868,160,train,coupled_ballast_subgrade_separate,v2_seed17596868,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 234.6, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.6871, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 270.6, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.128, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v160_coupled_subgrade_sleeper_void_overlap,17596868,160,train,coupled_subgrade_sleeper_void_overlap,v2_seed17596868,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 238.2, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1258, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 238.2, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.341}]"
v2n045_seed17596868_v200_baseline,17596868,200,train,baseline,v2_seed17596868,[]
v2n045_seed17596868_v200_fastener,17596868,200,train,fastener,v2_seed17596868,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 292.2, ""count"": 3, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
v2n045_seed17596868_v200_coupled_ballast_subgrade_separate,17596868,200,train,coupled_ballast_subgrade_separate,v2_seed17596868,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 234.6, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.6871, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 270.6, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.128, ""damping_factor_eta_c"": 1.0}]"
v2n046_seed85167350_v200_baseline,85167350,200,train,baseline,v2_seed85167350,[]
v2n046_seed85167350_v200_fastener,85167350,200,train,fastener,v2_seed85167350,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 246.0, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
v2n046_seed85167350_v200_sleeper_void,85167350,200,train,sleeper_void,v2_seed85167350,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 293.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.509}]"
v2n046_seed85167350_v200_ballast,85167350,200,train,ballast,v2_seed85167350,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 265.8, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.8341, ""damping_factor_eta_c"": 1.0}]"
v2n046_seed85167350_v200_subgrade,85167350,200,train,subgrade,v2_seed85167350,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 283.2, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1031, ""damping_factor_eta_c"": 1.0}]"
v2n046_seed85167350_v200_coupled_fastener_ballast_overlap,85167350,200,train,coupled_fastener_ballast_overlap,v2_seed85167350,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 229.8, ""count"": 20, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 229.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.3336, ""damping_factor_eta_c"": 1.0}]"
v2n046_seed85167350_v200_coupled_fastener_sleeper_void_partial_overlap,85167350,200,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed85167350,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 235.2, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 235.8, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.714}]"
v2n046_seed85167350_v250_baseline,85167350,250,train,baseline,v2_seed85167350,[]
v2n046_seed85167350_v250_sleeper_void,85167350,250,train,sleeper_void,v2_seed85167350,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 293.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.509}]"
v2n046_seed85167350_v250_coupled_fastener_ballast_overlap,85167350,250,train,coupled_fastener_ballast_overlap,v2_seed85167350,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 229.8, ""count"": 20, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 229.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.3336, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v215_baseline,98491160,215,train,baseline,v2_seed98491160,[]
v2n047_seed98491160_v215_fastener,98491160,215,train,fastener,v2_seed98491160,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 223.2, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v215_sleeper_void,98491160,215,train,sleeper_void,v2_seed98491160,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 190.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.911}]"
v2n047_seed98491160_v215_ballast,98491160,215,train,ballast,v2_seed98491160,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 259.8, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2903, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v215_subgrade,98491160,215,train,subgrade,v2_seed98491160,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 224.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4835, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v215_coupled_fastener_subgrade_partial_overlap,98491160,215,train,coupled_fastener_subgrade_partial_overlap,v2_seed98491160,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 192.0, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 192.6, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1372, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v215_coupled_ballast_sleeper_void_separate,98491160,215,train,coupled_ballast_sleeper_void_separate,v2_seed98491160,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 219.0, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8883, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 238.2, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.539}]"
v2n047_seed98491160_v250_baseline,98491160,250,train,baseline,v2_seed98491160,[]
v2n047_seed98491160_v250_ballast,98491160,250,train,ballast,v2_seed98491160,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 259.8, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2903, ""damping_factor_eta_c"": 1.0}]"
v2n047_seed98491160_v250_coupled_fastener_subgrade_partial_overlap,98491160,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed98491160,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 192.0, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 192.6, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1372, ""damping_factor_eta_c"": 1.0}]"
v2n048_seed68896274_v250_baseline,68896274,250,train,baseline,v2_seed68896274,[]
v2n048_seed68896274_v250_fastener,68896274,250,train,fastener,v2_seed68896274,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 227.4, ""count"": 12, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n048_seed68896274_v250_sleeper_void,68896274,250,train,sleeper_void,v2_seed68896274,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 271.2, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.446}]"
v2n048_seed68896274_v250_ballast,68896274,250,train,ballast,v2_seed68896274,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 177.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5314, ""damping_factor_eta_c"": 1.0}]"
v2n048_seed68896274_v250_subgrade,68896274,250,train,subgrade,v2_seed68896274,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 190.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9129, ""damping_factor_eta_c"": 1.0}]"
