case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n147_seed28622460_v215_fastener,28622460,215,train,fastener,v2_seed28622460,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 236.4, ""count"": 20, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v215_sleeper_void,28622460,215,train,sleeper_void,v2_seed28622460,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 280.2, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.438}]"
v2n147_seed28622460_v215_ballast,28622460,215,train,ballast,v2_seed28622460,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 154.2, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.1227, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v215_subgrade,28622460,215,train,subgrade,v2_seed28622460,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 163.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.2728, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v215_coupled_ballast_subgrade_separate,28622460,215,train,coupled_ballast_subgrade_separate,v2_seed28622460,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 187.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.6815, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 247.8, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2797, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v215_coupled_subgrade_sleeper_void_overlap,28622460,215,train,coupled_subgrade_sleeper_void_overlap,v2_seed28622460,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 216.0, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2386, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 216.0, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.709}]"
v2n147_seed28622460_v250_baseline,28622460,250,train,baseline,v2_seed28622460,[]
v2n147_seed28622460_v250_ballast,28622460,250,train,ballast,v2_seed28622460,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 154.2, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.1227, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v250_coupled_ballast_subgrade_separate,28622460,250,train,coupled_ballast_subgrade_separate,v2_seed28622460,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 187.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.6815, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 247.8, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2797, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v250_baseline,93517462,250,val,baseline,v2_seed93517462,[]
v2n148_seed93517462_v250_fastener,93517462,250,val,fastener,v2_seed93517462,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 244.8, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v250_sleeper_void,93517462,250,val,sleeper_void,v2_seed93517462,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 204.6, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.407}]"
v2n148_seed93517462_v250_ballast,93517462,250,val,ballast,v2_seed93517462,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 158.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.6344, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v250_subgrade,93517462,250,val,subgrade,v2_seed93517462,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 177.6, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2503, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v250_coupled_fastener_ballast_overlap,93517462,250,val,coupled_fastener_ballast_overlap,v2_seed93517462,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 229.2, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 229.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.4449, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v250_coupled_fastener_sleeper_void_partial_overlap,93517462,250,val,coupled_fastener_sleeper_void_partial_overlap,v2_seed93517462,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.0, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 225.6, ""count"": 2, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.168}]"
v2n148_seed93517462_v200_baseline,93517462,200,val,baseline,v2_seed93517462,[]
v2n148_seed93517462_v200_subgrade,93517462,200,val,subgrade,v2_seed93517462,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 177.6, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2503, ""damping_factor_eta_c"": 1.0}]"
v2n148_seed93517462_v200_coupled_fastener_ballast_overlap,93517462,200,val,coupled_fastener_ballast_overlap,v2_seed93517462,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 229.2, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 229.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.4449, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v160_baseline,77435363,160,train,baseline,v2_seed77435363,[]
v2n149_seed77435363_v160_fastener,77435363,160,train,fastener,v2_seed77435363,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 241.2, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v160_sleeper_void,77435363,160,train,sleeper_void,v2_seed77435363,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 153.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.862}]"
v2n149_seed77435363_v160_ballast,77435363,160,train,ballast,v2_seed77435363,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 277.8, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1954, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v160_subgrade,77435363,160,train,subgrade,v2_seed77435363,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 281.4, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3259, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v160_coupled_fastener_subgrade_partial_overlap,77435363,160,train,coupled_fastener_subgrade_partial_overlap,v2_seed77435363,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 202.8, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 204.0, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.2712, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v160_coupled_ballast_sleeper_void_separate,77435363,160,train,coupled_ballast_sleeper_void_separate,v2_seed77435363,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 195.6, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8567, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 231.6, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.334}]"
v2n149_seed77435363_v200_baseline,77435363,200,train,baseline,v2_seed77435363,[]
v2n149_seed77435363_v200_fastener,77435363,200,train,fastener,v2_seed77435363,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 241.2, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n149_seed77435363_v200_coupled_fastener_subgrade_partial_overlap,77435363,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed77435363,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 202.8, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 204.0, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.2712, ""damping_factor_eta_c"": 1.0}]"
v2n150_seed78641369_v200_baseline,78641369,200,test,baseline,v2_seed78641369,[]
v2n150_seed78641369_v200_fastener,78641369,200,test,fastener,v2_seed78641369,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 153.6, ""count"": 3, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}]"
v2n150_seed78641369_v200_sleeper_void,78641369,200,test,sleeper_void,v2_seed78641369,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 178.8, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.072}]"
v2n150_seed78641369_v200_ballast,78641369,200,test,ballast,v2_seed78641369,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 220.2, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6744, ""damping_factor_eta_c"": 1.0}]"
v2n150_seed78641369_v200_subgrade,78641369,200,test,subgrade,v2_seed78641369,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 169.8, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.768, ""damping_factor_eta_c"": 1.0}]"
v2n150_seed78641369_v200_coupled_ballast_subgrade_separate,78641369,200,test,coupled_ballast_subgrade_separate,v2_seed78641369,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 192.0, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8099, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 228.0, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2862, ""damping_factor_eta_c"": 1.0}]"
v2n150_seed78641369_v200_coupled_subgrade_sleeper_void_overlap,78641369,200,test,coupled_subgrade_sleeper_void_overlap,v2_seed78641369,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 196.2, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1151, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 196.2, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.914}]"
v2n150_seed78641369_v250_baseline,78641369,250,test,baseline,v2_seed78641369,[]
v2n150_seed78641369_v250_sleeper_void,78641369,250,test,sleeper_void,v2_seed78641369,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 178.8, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.072}]"
v2n150_seed78641369_v250_coupled_ballast_subgrade_separate,78641369,250,test,coupled_ballast_subgrade_separate,v2_seed78641369,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 192.0, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8099, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 228.0, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2862, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v215_baseline,75996993,215,train,baseline,v2_seed75996993,[]
v2n151_seed75996993_v215_fastener,75996993,215,train,fastener,v2_seed75996993,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 266.4, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v215_sleeper_void,75996993,215,train,sleeper_void,v2_seed75996993,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 164.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.673}]"
v2n151_seed75996993_v215_ballast,75996993,215,train,ballast,v2_seed75996993,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 152.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8625, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v215_subgrade,75996993,215,train,subgrade,v2_seed75996993,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 208.2, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0713, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v215_coupled_fastener_ballast_overlap,75996993,215,train,coupled_fastener_ballast_overlap,v2_seed75996993,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 223.2, ""count"": 20, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 223.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4254, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v215_coupled_fastener_sleeper_void_partial_overlap,75996993,215,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed75996993,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 229.2, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 229.8, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.901}]"
v2n151_seed75996993_v250_baseline,75996993,250,train,baseline,v2_seed75996993,[]
v2n151_seed75996993_v250_ballast,75996993,250,train,ballast,v2_seed75996993,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 152.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8625, ""damping_factor_eta_c"": 1.0}]"
v2n151_seed75996993_v250_coupled_fastener_ballast_overlap,75996993,250,train,coupled_fastener_ballast_overlap,v2_seed75996993,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 223.2, ""count"": 20, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 223.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4254, ""damping_factor_eta_c"": 1.0}]"
v2n152_seed32190276_v250_baseline,32190276,250,train,baseline,v2_seed32190276,[]
v2n152_seed32190276_v250_fastener,32190276,250,train,fastener,v2_seed32190276,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 188.4, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}]"
v2n152_seed32190276_v250_sleeper_void,32190276,250,train,sleeper_void,v2_seed32190276,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 275.4, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.262}]"
v2n152_seed32190276_v250_ballast,32190276,250,train,ballast,v2_seed32190276,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 197.4, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0573, ""damping_factor_eta_c"": 1.0}]"
v2n152_seed32190276_v250_subgrade,32190276,250,train,subgrade,v2_seed32190276,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 263.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.8494, ""damping_factor_eta_c"": 1.0}]"
v2n152_seed32190276_v250_coupled_fastener_subgrade_partial_overlap,32190276,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed32190276,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 180.0, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 180.6, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7429, ""damping_factor_eta_c"": 1.0}]"
v2n152_seed32190276_v250_coupled_ballast_sleeper_void_separate,32190276,250,train,coupled_ballast_sleeper_void_separate,v2_seed32190276,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 225.6, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.953, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 244.8, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.564}]"
v2n152_seed32190276_v200_baseline,32190276,200,train,baseline,v2_seed32190276,[]
v2n152_seed32190276_v200_subgrade,32190276,200,train,subgrade,v2_seed32190276,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 263.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.8494, ""damping_factor_eta_c"": 1.0}]"
